ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
ALGT,US,2025-02-05,Airlines,Industrials,3275319808.0,42.808,-0.0104,1.3536844,175.146,-0.019650001,0.754,-1.54,3857636000.0,-303943000.0,83436000.0,2024-09-30,-10842000.0,0.049,1.132105932844667,99.11000061035156,42.08000183105469,0.0254741536372133,0.0234786741567152,-0.0033102111047349,-36.55974065607244,-64.35714325347504,2.3552755774171383,0.4319241220499892,322.0,314.0,636.0,4
ALKS,US,2025-02-05,Drug Manufacturers - Specialty & Generic,Healthcare,4521557504.0,5.617,0.22147,3.918868,28.326,0.29229,3.448,2.33,591113000.0,1110473000.0,436523000.0,2024-09-30,106125000.0,0.0602,0.9183961296434152,31.299999237060547,27.850000381469727,0.0965426182490943,0.2565388995913224,0.0234708946875311,11.022746453674054,13.43347606740796,1.123877874626038,0.1794568733838571,1265.0,1276.0,2541.0,3
ALNT,US,2025-02-05,Electronic Components,Technology,633551104.0,2.237,0.02641,1.5206121,93.879,0.05631,4.1,0.88,345581000.0,189668000.0,30636000.0,2024-09-30,8174500.0,0.0728,1.0846869983621643,24.63999938964844,24.236047744750977,0.0483560044431711,0.0572369121661133,0.0129026687008977,25.45795385187322,27.99999930641868,1.0166673893842677,0.0907873399112092,707.0,600.0,1307.0,2
ALOT,US,2025-02-05,Computer Hardware,Technology,155663792.0,0.641,0.04203,0.92010885,51.884,0.071890004,1.866,0.51,83075000.0,37905000.0,7585000.0,2024-10-31,-2587000.0,0.0523,1.2503432179572946,11.15999984741211,14.31999969482422,0.0487268098929518,0.062696313440238,-0.0166191505857701,20.62548989688649,21.88235264198453,0.779329614891385,0.0574372767709886,714.0,513.0,1227.0,2
ALRM,US,2025-02-05,Software - Application,Technology,3013373440.0,23.683,0.13541001,4.464375,144.413,0.17292999,8.664,2.37,558070000.0,1249846000.0,103373000.0,2024-09-30,47367500.0,0.0601,1.0612987690849285,62.470001220703125,63.959999084472656,0.0343047425280286,0.0571779883578661,0.0157190938803787,16.365823299874737,26.358650304094144,0.9767042231848428,0.3791099653788903,471.0,525.0,996.0,2
ALTR,US,2025-02-05,Software - Application,Technology,9143354368.0,6.034,0.05096,11.210921,31.008,0.04467,3.27,0.4,690869000.0,476891000.0,29310000.0,2024-09-30,18065500.0,0.0074,0.6929687700633826,110.4499969482422,81.55999755859375,0.0032056069162734,0.0250993354798931,0.0019758066102333,261.03999237060543,276.12499237060547,1.3542177569205234,0.0546310562853848,29.0,149.0,178.0,2
AMCX,US,2025-02-05,Entertainment,Communication Services,2258762240.0,18.503,0.014450001,0.36911297,183.448,0.02396,2.324,0.7,3139696000.0,960220000.0,378079000.0,2024-09-30,74553000.0,0.1336,0.4454566469801863,9.350000381469728,10.119999885559082,0.1673832656242739,0.0922162795530445,0.0330061299413257,-13.075713740757534,13.35714340209961,0.9239130916208684,1.9789304005452368,1465.0,1043.0,2508.0,3
AMED,US,2025-02-05,Medical Care Facilities,Healthcare,3307322112.0,7.494,0.03573,2.6420317,38.958,0.0721,1.193,2.53,1559167000.0,93926000.0,208929000.0,2024-09-30,77381500.0,0.1505,0.1360992077224278,92.58999633789062,97.6999969482422,0.0631716515430838,0.1263867187145551,0.0233970255631393,33.634781161221596,36.596836497189976,0.9476970238488476,0.0809374694502847,936.0,1202.0,2138.0,3
AMKR,US,2025-02-05,Semiconductor Equipment & Materials,Technology,5911131648.0,5.966,0.05682,1.4370335,32.538,0.09133001,2.063,1.5,3784768000.0,1671487000.0,462684000.0,2024-09-30,13525000.0,0.1399,2.1030265231408203,24.260000228881836,27.51569366455078,0.0782733370786195,0.0847988226356722,0.0022880559604142,12.19600015258789,16.173333485921223,0.8816786712572199,0.2459192062536505,1125.0,1038.0,2163.0,3
AMPH,US,2025-02-05,Drug Manufacturers - Specialty & Generic,Healthcare,1975179776.0,5.21,0.21798,2.2063417,86.556,0.23846,3.433,2.99,999229000.0,386939000.0,214255000.0,2024-09-30,54617000.0,0.1158,0.9020310543673092,33.189998626708984,40.40999984741211,0.1084736703986989,0.1545664017637111,0.0276516602000687,9.35785907247792,11.10033398886588,0.8213313227427419,0.1569749989627103,1330.0,1180.0,2510.0,3
